"artist_name","timestamp","followers","popularity","genres","spotify_url","is_backfill"
"Foo Fighters","2025-08-10 14:00:00+00:00","12765963.0","79.0","rock, post-grunge, alternative rock, grunge","https://open.spotify.com/artist/7jy3rLJdDQY21OgRLCZ9sD","1"
"Foo Fighters","2025-08-10 15:00:00+00:00","12765963.0","79.0","rock, post-grunge, alternative rock, grunge","https://open.spotify.com/artist/7jy3rLJdDQY21OgRLCZ9sD","1"
"Foo Fighters","2025-08-10 16:00:00+00:00","12765963.0","79.0","rock, post-grunge, alternative rock, grunge","https://open.spotify.com/artist/7jy3rLJdDQY21OgRLCZ9sD","1"
"Foo Fighters","2025-08-10 17:00:00+00:00","12765963.0","79.0","rock, post-grunge, alternative rock, grunge","https://open.spotify.com/artist/7jy3rLJdDQY21OgRLCZ9sD","1"
"Foo Fighters","2025-08-10 18:00:00+00:00","12765963.0","79.0","rock, post-grunge, alternative rock, grunge","https://open.spotify.com/artist/7jy3rLJdDQY21OgRLCZ9sD","1"
"Foo Fighters","2025-08-10 19:00:00+00:00","12765963.0","79.0","rock, post-grunge, alternative rock, grunge","https://open.spotify.com/artist/7jy3rLJdDQY21OgRLCZ9sD","1"
"Foo Fighters","2025-08-10 20:00:00+00:00","12765963.0","79.0","rock, post-grunge, alternative rock, grunge","https://open.spotify.com/artist/7jy3rLJdDQY21OgRLCZ9sD","1"
"Foo Fighters","2025-08-10 21:00:00+00:00","12765963.0","79.0","rock, post-grunge, alternative rock, grunge","https://open.spotify.com/artist/7jy3rLJdDQY21OgRLCZ9sD","1"
"Foo Fighters","2025-08-10 22:00:00+00:00","12765963.0","79.0","rock, post-grunge, alternative rock, grunge","https://open.spotify.com/artist/7jy3rLJdDQY21OgRLCZ9sD","1"
"Foo Fighters","2025-08-10 23:00:00+00:00","12765963.0","79.0","rock, post-grunge, alternative rock, grunge","https://open.spotify.com/artist/7jy3rLJdDQY21OgRLCZ9sD","1"
"Foo Fighters","2025-08-11 00:00:00+00:00","12765963.0","79.0","rock, post-grunge, alternative rock, grunge","https://open.spotify.com/artist/7jy3rLJdDQY21OgRLCZ9sD","1"
"Foo Fighters","2025-08-11 01:00:00+00:00","12765963.0","79.0","rock, post-grunge, alternative rock, grunge","https://open.spotify.com/artist/7jy3rLJdDQY21OgRLCZ9sD","1"
"Foo Fighters","2025-08-11 02:00:00+00:00","12765963.0","79.0","rock, post-grunge, alternative rock, grunge","https://open.spotify.com/artist/7jy3rLJdDQY21OgRLCZ9sD","1"
"Kendrick Lamar","2025-08-07 17:00:00+00:00","","","","","1"
"Kendrick Lamar","2025-08-07 18:00:00+00:00","43036572.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-07 19:00:00+00:00","43036572.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-07 20:00:00+00:00","43036572.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-07 21:00:00+00:00","43036572.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-07 22:00:00+00:00","43036572.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-07 23:00:00+00:00","43036572.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-08 00:00:00+00:00","43036572.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-08 01:00:00+00:00","43036572.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-08 02:00:00+00:00","43036572.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-08 03:00:00+00:00","43036572.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-08 04:00:00+00:00","43036572.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-08 05:00:00+00:00","43036572.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-08 06:00:00+00:00","43036572.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-08 07:00:00+00:00","43036572.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-08 08:00:00+00:00","43036572.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-08 09:00:00+00:00","43036572.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-08 10:00:00+00:00","43036572.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-08 11:00:00+00:00","43036572.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-08 12:00:00+00:00","43036572.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-08 13:00:00+00:00","43036572.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-08 14:00:00+00:00","43036572.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-08 15:00:00+00:00","43036572.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-08 16:00:00+00:00","43036572.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-08 17:00:00+00:00","43036572.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-08 18:00:00+00:00","43036572.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-08 19:00:00+00:00","43036572.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-08 20:00:00+00:00","43036572.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-08 21:00:00+00:00","43036572.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-08 22:00:00+00:00","43036572.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-08 23:00:00+00:00","43036572.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-09 00:00:00+00:00","43036572.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-09 01:00:00+00:00","43058757.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-09 02:00:00+00:00","43058757.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-09 03:00:00+00:00","43058757.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-09 04:00:00+00:00","43058757.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-09 05:00:00+00:00","43058757.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-09 06:00:00+00:00","43058757.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-09 07:00:00+00:00","43058757.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-09 08:00:00+00:00","43058757.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-09 09:00:00+00:00","43058757.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-09 10:00:00+00:00","43058757.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-09 11:00:00+00:00","43058757.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-09 12:00:00+00:00","43058757.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-09 13:00:00+00:00","43058757.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-09 14:00:00+00:00","43058757.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-09 15:00:00+00:00","43058757.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-09 16:00:00+00:00","43058757.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-09 17:00:00+00:00","43058757.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-09 18:00:00+00:00","43058757.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-09 19:00:00+00:00","43058757.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-09 20:00:00+00:00","43058757.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-09 21:00:00+00:00","43058757.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-09 22:00:00+00:00","43058757.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-09 23:00:00+00:00","43058757.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-10 00:00:00+00:00","43058757.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-10 01:00:00+00:00","43058757.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-10 02:00:00+00:00","43058757.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-10 03:00:00+00:00","43058757.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-10 04:00:00+00:00","43058757.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-10 05:00:00+00:00","43058757.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-10 06:00:00+00:00","43058757.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-10 07:00:00+00:00","43058757.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-10 08:00:00+00:00","43058757.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-10 09:00:00+00:00","43058757.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-10 10:00:00+00:00","43058757.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-10 11:00:00+00:00","43058757.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-10 12:00:00+00:00","43058757.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-10 13:00:00+00:00","43058757.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-10 14:00:00+00:00","43058757.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-10 15:00:00+00:00","43058757.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-10 16:00:00+00:00","43058757.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-10 17:00:00+00:00","43058757.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-10 18:00:00+00:00","43058757.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-10 19:00:00+00:00","43058757.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-10 20:00:00+00:00","43058757.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-10 21:00:00+00:00","43058757.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-10 22:00:00+00:00","43058757.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-10 23:00:00+00:00","43058757.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-11 00:00:00+00:00","43058757.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-11 01:00:00+00:00","43058757.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Kendrick Lamar","2025-08-11 02:00:00+00:00","43058757.0","94.0","hip hop, west coast hip hop","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg","1"
"Taylor Swift","2025-08-07 17:00:00+00:00","","","","","1"
"Taylor Swift","2025-08-07 18:00:00+00:00","140951936.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-07 19:00:00+00:00","140951936.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-07 20:00:00+00:00","140951936.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-07 21:00:00+00:00","140951936.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-07 22:00:00+00:00","140951936.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-07 23:00:00+00:00","140951936.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-08 00:00:00+00:00","140951936.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-08 01:00:00+00:00","140951936.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-08 02:00:00+00:00","140951936.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-08 03:00:00+00:00","140951936.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-08 04:00:00+00:00","140951936.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-08 05:00:00+00:00","140951936.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-08 06:00:00+00:00","140951936.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-08 07:00:00+00:00","140951936.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-08 08:00:00+00:00","140951936.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-08 09:00:00+00:00","140951936.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-08 10:00:00+00:00","140951936.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-08 11:00:00+00:00","140951936.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-08 12:00:00+00:00","140951936.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-08 13:00:00+00:00","140951936.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-08 14:00:00+00:00","140951936.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-08 15:00:00+00:00","140951936.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-08 16:00:00+00:00","140951936.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-08 17:00:00+00:00","140951936.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-08 18:00:00+00:00","140951936.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-08 19:00:00+00:00","140951936.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-08 20:00:00+00:00","140951936.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-08 21:00:00+00:00","140951936.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-08 22:00:00+00:00","140951936.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-08 23:00:00+00:00","140951936.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-09 00:00:00+00:00","140951936.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-09 01:00:00+00:00","140998430.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-09 02:00:00+00:00","140998430.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-09 03:00:00+00:00","140998430.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-09 04:00:00+00:00","140998430.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-09 05:00:00+00:00","140998430.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-09 06:00:00+00:00","140998430.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-09 07:00:00+00:00","140998430.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-09 08:00:00+00:00","140998430.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-09 09:00:00+00:00","140998430.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-09 10:00:00+00:00","140998430.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-09 11:00:00+00:00","140998430.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-09 12:00:00+00:00","140998430.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-09 13:00:00+00:00","140998430.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-09 14:00:00+00:00","140998430.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-09 15:00:00+00:00","140998430.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-09 16:00:00+00:00","140998430.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-09 17:00:00+00:00","140998430.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-09 18:00:00+00:00","140998430.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-09 19:00:00+00:00","140998430.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-09 20:00:00+00:00","140998430.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-09 21:00:00+00:00","140998430.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-09 22:00:00+00:00","140998430.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-09 23:00:00+00:00","140998430.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-10 00:00:00+00:00","140998430.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-10 01:00:00+00:00","140998430.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-10 02:00:00+00:00","140998430.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-10 03:00:00+00:00","140998430.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-10 04:00:00+00:00","140998430.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-10 05:00:00+00:00","140998430.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-10 06:00:00+00:00","140998430.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-10 07:00:00+00:00","140998430.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-10 08:00:00+00:00","140998430.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-10 09:00:00+00:00","140998430.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-10 10:00:00+00:00","140998430.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-10 11:00:00+00:00","140998430.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-10 12:00:00+00:00","140998430.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-10 13:00:00+00:00","140998430.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-10 14:00:00+00:00","140998430.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-10 15:00:00+00:00","140998430.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-10 16:00:00+00:00","140998430.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
"Taylor Swift","2025-08-10 17:00:00+00:00","140998430.0","99.0","","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","1"
